,code,name,eps_x,eps_yoy,bvps,roe_x,epcf,net_profits_x,profits_yoy,distrib,report_date,roe_y,net_profit_ratio,gross_profit_rate,net_profits_y,eps_y,business_income,bips,arturnover,arturndays,inventory_turnover,inventory_days,currentasset_turnover,currentasset_days,mbrg,nprg,nav,targ,epsg,seg,currentratio,quickratio,cashratio,icratio,sheqratio,adratio,cf_sales,rateofreturn,cf_nm,cf_liabilities,cashflowratio,time_point
2386,000547,航天发展,0.03,-57.14,,0.9,,4918.24,-29.72,,04-23,0.91,14.63,46.0362,49.1824,0.0344,335.9817,0.235,0.6066,148.368,0.2987,301.3057,0.086,1046.5116,145.4229,-21.2706,121.2859,82.6278,-57.1429,128.3568,4.8259,4.0559,299.2543,-2016.4978,81.472,18.528,-0.0267,-0.0013,-0.1493,-0.0071,-1.1046,2016-04-27
2387,000547,航天发展,0.03,-57.14,,0.9,,4918.24,-29.72,,04-23,0.91,14.63,46.0362,49.1824,0.0344,335.9817,0.235,0.6066,148.368,0.2987,301.3057,0.086,1046.5116,145.4229,-21.2706,121.2859,82.6278,-57.1429,128.3568,4.8259,4.0559,299.2543,-2016.4978,81.472,18.528,-0.0267,-0.0013,-0.1493,-0.0071,-1.1046,2016-04-27
2388,002029,七匹狼,0.09,0.0,,1.27,,6438.05,-5.18,,04-23,1.26,9.08,37.1456,64.3805,0.0851,708.5219,0.9376,2.8326,31.7729,0.5604,160.5996,0.1321,681.302,11.0535,-8.6959,4.3855,4.1869,0.0,4.2874,2.6666,2.2857,107.6407,-903.2144,71.7054,28.2946,0.17600000000000002,0.0174,1.9164,0.0614,6.3627,2016-04-27
2389,002029,七匹狼,0.09,0.0,,1.27,,6438.05,-5.18,,04-23,1.26,9.08,37.1456,64.3805,0.0851,708.5219,0.9376,2.8326,31.7729,0.5604,160.5996,0.1321,681.302,11.0535,-8.6959,4.3855,4.1869,0.0,4.2874,2.6666,2.2857,107.6407,-903.2144,71.7054,28.2946,0.17600000000000002,0.0174,1.9164,0.0614,6.3627,2016-04-27
2390,002430,杭氧股份,-0.04,-200.0,,-0.92,,-3349.81,-207.45,,04-23,-0.91,-3.07,16.1878,-33.4981,-0.0402,1089.988,1.3104,0.5338,168.6025,1.1923,75.4844,0.2478,363.1961,-23.7937,-193.9129,2.2144,0.2332,-200.0,1.8878,1.3308,1.1032,12.9668,38.8987,42.3964,57.6036,-0.0386,-0.0044,,-0.0076,-1.2847,2016-04-27
2391,002430,杭氧股份,-0.04,-200.0,,-0.92,,-3349.81,-207.45,,04-23,-0.91,-3.07,16.1878,-33.4981,-0.0402,1089.988,1.3104,0.5338,168.6025,1.1923,75.4844,0.2478,363.1961,-23.7937,-193.9129,2.2144,0.2332,-200.0,1.8878,1.3308,1.1032,12.9668,38.8987,42.3964,57.6036,-0.0386,-0.0044,,-0.0076,-1.2847,2016-04-27
2392,600375,华菱星马,-0.03,-82.35,,-0.59,,-1545.93,-83.87,,04-23,-0.59,-2.31,4.9508,-15.4593,-0.0278,666.6396,1.1995,0.5348,168.2872,0.4627,194.5105,0.1642,548.1121,-24.0692,,-24.8959,-2.5556,-82.3529,-24.9988,0.7158,0.4712,18.3523,43.5033,29.4911,70.5089,0.3511,0.0259,,0.0367,3.9767,2016-04-27
2393,600375,华菱星马,-0.03,-82.35,,-0.59,,-1545.93,-83.87,,04-23,-0.59,-2.31,4.9508,-15.4593,-0.0278,666.6396,1.1995,0.5348,168.2872,0.4627,194.5105,0.1642,548.1121,-24.0692,,-24.8959,-2.5556,-82.3529,-24.9988,0.7158,0.4712,18.3523,43.5033,29.4911,70.5089,0.3511,0.0259,,0.0367,3.9767,2016-04-27
2394,002162,悦心健康,-0.02,-52.24,,-1.9,,-1537.25,-28.53,,04-23,-1.91,-13.65,34.9814,-15.3725,-0.0234,112.5786,0.1717,0.8253,109.0513,0.2126,423.3302,0.1555,578.7781,6.457999999999999,,2.3167,1.6614,-52.2358,2.4826,0.6432,0.3368,13.8964,-33.9615,38.187,61.813,-0.0424,-0.0022,,-0.0036,-0.4307,2016-04-27
2395,002162,悦心健康,-0.02,-52.24,,-1.9,,-1537.25,-28.53,,04-23,-1.91,-13.65,34.9814,-15.3725,-0.0234,112.5786,0.1717,0.8253,109.0513,0.2126,423.3302,0.1555,578.7781,6.457999999999999,,2.3167,1.6614,-52.2358,2.4826,0.6432,0.3368,13.8964,-33.9615,38.187,61.813,-0.0424,-0.0022,,-0.0036,-0.4307,2016-04-27
2396,603028,赛福天,0.05,0.0,,1.79,,990.02,11.62,,04-23,1.51,9.89,26.0468,9.9002,0.0448,100.0049,0.4529,0.8809,102.1682,0.4427,203.2979,0.1967,457.5496,-2.1258,11.615,,,0.0,,2.2196,1.5799,102.8783,859.72,66.0265,33.9735,-0.3728,-0.0377,-3.7663,-0.1109,-13.4288,2016-04-27
2397,603028,赛福天,0.05,0.0,,1.79,,990.02,11.62,,04-23,1.51,9.89,26.0468,9.9002,0.0448,100.0049,0.4529,0.8809,102.1682,0.4427,203.2979,0.1967,457.5496,-2.1258,11.615,,,0.0,,2.2196,1.5799,102.8783,859.72,66.0265,33.9735,-0.3728,-0.0377,-3.7663,-0.1109,-13.4288,2016-04-27
2398,600829,人民同泰,0.11,1.29,,4.39,,6381.73,1.24,,04-23,4.29,2.77,9.642000000000001,63.8173,0.11,2303.8475,3.9729,1.0998,81.8331,2.7856,32.309,0.6293,143.016,-14.8495,12.6223,10.3678,8.384,1.2879,10.3678,1.4335,1.1971,19.4509,12859.1795,35.5328,64.4672,0.0042,0.0023,0.1518,0.0036,0.3817,2016-04-27
2399,600829,人民同泰,0.11,1.29,,4.39,,6381.73,1.24,,04-23,4.29,2.77,9.642000000000001,63.8173,0.11,2303.8475,3.9729,1.0998,81.8331,2.7856,32.309,0.6293,143.016,-14.8495,12.6223,10.3678,8.384,1.2879,10.3678,1.4335,1.1971,19.4509,12859.1795,35.5328,64.4672,0.0042,0.0023,0.1518,0.0036,0.3817,2016-04-27
2400,002194,*ST凡谷,0.02,-43.37,,0.56,,1138.05,-43.48,,04-23,0.55,2.6,16.785,11.3805,0.0204,436.7466,0.7856,0.7753,116.0841,0.5529999999999999,162.7486,0.2368,380.0676,0.6347,-43.4765,0.5233,1.4085,-43.3702,0.5233,3.6047,2.3064,79.6934,7401.2081,79.4325,20.5675,-0.1171,-0.0198,-4.4949,-0.0962,-9.7438,2016-04-27
2401,002194,*ST凡谷,0.02,-43.37,,0.56,,1138.05,-43.48,,04-23,0.55,2.6,16.785,11.3805,0.0204,436.7466,0.7856,0.7753,116.0841,0.5529999999999999,162.7486,0.2368,380.0676,0.6347,-43.4765,0.5233,1.4085,-43.3702,0.5233,3.6047,2.3064,79.6934,7401.2081,79.4325,20.5675,-0.1171,-0.0198,-4.4949,-0.0962,-9.7438,2016-04-27
2402,000557,西部创业,-0.02,-10000.0,,,,-2380.11,-19191.62,,04-23,-0.6,-32.24,7.4693,-23.8011,-0.0163,73.811,0.0506,0.7772,115.8003,1.4713,61.1704,0.1243,724.0547,3965.8164,-19256.1544,2665.5207,1847.1628,-10000.0,2674.7407,0.8814,0.8161,40.5211,-443.7956,73.0824,26.9176,0.0406,0.0006,,0.0021,0.2777,2016-04-27
2403,002679,福建金森,-0.17,21.43,,-3.28,,-2334.74,21.44,,04-23,-3.33,-6995.59,-51.6649,-23.3474,-0.1683,0.3337,0.0024,0.0332,2710.8434,0.0005,180000.0,0.0002,450000.0,-96.7649,,3.0061,8.8125,21.4286,3.0078,7.8141,2.7626,90.9412,-84.2178,42.7153,57.2847,8.3106,0.0017,,0.003,1.4499,2016-04-27
2404,002679,福建金森,-0.17,21.43,,-3.28,,-2334.74,21.44,,04-23,-3.33,-6995.59,-51.6649,-23.3474,-0.1683,0.3337,0.0024,0.0332,2710.8434,0.0005,180000.0,0.0002,450000.0,-96.7649,,3.0061,8.8125,21.4286,3.0078,7.8141,2.7626,90.9412,-84.2178,42.7153,57.2847,8.3106,0.0017,,0.003,1.4499,2016-04-27
2405,300453,三鑫医疗,0.12,-25.0,,1.73,,928.69,-4.11,,04-23,1.76,12.14,33.6324,9.2869,0.11699999999999999,76.4652,0.9635,0.9769,92.1282,0.9919,90.735,0.2412,373.1343,-2.7385,-4.1063,,,-25.0,,5.0235,4.1586,85.1799,-4797.73,88.9006,11.0994,-0.0098,-0.0013,-0.0806,-0.0114,-1.2251,2016-04-27
2406,002695,煌上煌,0.15,-11.76,,1.23,,1897.47,-11.84,,04-23,1.22,6.38,33.2732,18.9747,0.1498,297.0629,2.3453,6.2371,14.4298,0.6248,144.0461,0.2528,356.0127,1.0495,-12.1486,4.2524,16.1873,-11.7647,2.8826,4.4487,3.3911,283.7565,-17792.8438,82.6048,17.3952,0.3283,0.0514,5.1588,0.2955,36.553000000000004,2016-04-27
2407,002438,江苏神通,0.07,40.0,,1.28,,1458.74,44.47,,04-23,1.22,10.67,39.5556,14.5874,0.0664,136.7132,0.6226,0.2559,351.6999,0.2641,340.78,0.1215,740.7407,30.6847,44.4652,25.2732,41.5797,40.0,25.2732,2.6949,1.9551,30.6687,2412.816,65.4408,34.5592,0.0772,0.0058,0.7231,0.0168,2.5032,2016-04-27
2408,002502,骅威文化,0.07,250.0,,0.98,,3060.76,312.64,,04-23,0.97,17.44,44.2224,30.6076,0.0711,175.4357,0.408,0.5433,165.6543,0.4684,192.1435,0.1585,567.8233,216.5809,294.4843,80.6559,72.9826,250.0,80.777,5.9084,4.7668,233.7111,6322.8321,94.3826,5.6174,-0.4238,-0.0224,-2.3981,-0.3982,-39.9645,2016-04-27
2409,600099,林海股份,0.01,126.92,,0.27,,128.33,126.78,,04-23,0.27,1.32,10.0781,1.2833,0.0058,96.7394,0.4414,1.0922,82.4025,1.1865,75.8534,0.24100000000000002,373.444,16.2541,126.7787,0.7792,4.2492,126.9231,0.7792,3.2235,2.6312,143.1932,32.8529,78.7129,21.2871,-0.1981,-0.0318,-14.9353,-0.1496,-14.9559,2016-04-27
2410,600495,晋西车轴,0.0,-25.0,,0.13,,389.71,45.28,,04-23,0.12,2.35,6.6845,3.8971,0.0032,165.7718,0.1372,0.4866,184.9568,0.2384,377.5168,0.0723,1244.8133,-58.6554,50.776,-3.4533,-15.0473,-25.0,1.9663,4.1629,2.8956,18.1659,-355.3817,84.7453,15.2547,-0.8703,-0.0393,-37.0192,-0.2575,-27.4333,2016-04-27
2411,000157,中联重科,-0.09,80.0,,-1.67,,-66032.37,72.25,,04-23,-1.68,-21.83,26.4266,-660.3237,-0.0861,3023.6958,0.3945,0.1017,884.9558,0.1526,589.7772,0.0408,2205.8824,-20.067999999999998,,-3.0675,-6.3826,80.0,-2.6398,2.3527,1.8725,79.5456,-61.6796,43.0304,56.9696,-0.4068,-0.0132,,-0.0232,-3.9206,2016-04-27
2412,000157,中联重科,-0.09,80.0,,-1.67,,-66032.37,72.25,,04-23,-1.68,-21.83,26.4266,-660.3237,-0.0861,3023.6958,0.3945,0.1017,884.9558,0.1526,589.7772,0.0408,2205.8824,-20.067999999999998,,-3.0675,-6.3826,80.0,-2.6398,2.3527,1.8725,79.5456,-61.6796,43.0304,56.9696,-0.4068,-0.0132,,-0.0232,-3.9206,2016-04-27
2413,600530,交大昂立,0.1,4.21,,1.76,,3082.21,3.48,,04-23,1.83,35.5,60.0063,30.8221,0.0987,86.8178,0.2782,1.2731,70.6936,0.6101,147.5168,0.1462,615.5951,1.1344,1.3495,-20.6656,6.9989,4.2105,-21.7685,0.6716,0.6172,43.6302,688.13,61.4591,38.5409,-0.3369,-0.0099,-0.9334,-0.0258,-2.8312,2016-04-27
2414,000925,众合科技,-0.06,-2133.33,,-1.62,,-1961.69,-1973.81,,04-23,-1.63,-11.52,33.8601,-19.6169,-0.0605,170.2437,0.5253,0.1482,607.2874,0.3808,236.3445,0.0766,1174.9347,-42.0605,,1.4116,0.3485,-2133.3333,0.7301,0.7851,0.6624,15.59,14.285,31.7776,68.2224,-1.3703,-0.0616,,-0.0903,-9.2506,2016-04-27
2415,000925,众合科技,-0.06,-2133.33,,-1.62,,-1961.69,-1973.81,,04-23,-1.63,-11.52,33.8601,-19.6169,-0.0605,170.2437,0.5253,0.1482,607.2874,0.3808,236.3445,0.0766,1174.9347,-42.0605,,1.4116,0.3485,-2133.3333,0.7301,0.7851,0.6624,15.59,14.285,31.7776,68.2224,-1.3703,-0.0616,,-0.0903,-9.2506,2016-04-27
2416,300038,数知科技,0.03,-8.57,,0.33,,618.42,8.97,,04-23,0.32,4.13,31.5273,6.1842,0.0324,149.3927,0.7844,0.1728,520.8333,0.2386,377.2003,0.0883,1019.2525,32.7015,47.6417,87.89,44.7061,-8.5714,76.89,2.0269999999999997,1.5028,18.3322,233.5517,69.7363,30.2637,-0.5428,-0.0271,-9.7951,-0.0896,-9.9557,2016-04-27
2417,002620,瑞和股份,0.21,40.0,,2.25,,2461.94,33.74,,04-23,2.21,4.75,14.2925,24.6194,0.2051,517.7952,4.3149,0.5437,165.5325,3.156,28.5171,0.3135,287.0813,27.3506,33.7371,6.8246,16.1812,40.0,6.8246,1.3642,1.2459,15.0127,488.8433,47.2345,52.7655,-0.0677,-0.0149,-1.4239,-0.0283,-2.8301,2016-04-27
2418,601225,陕西煤业,-0.0,-87.0,,-0.12,,-3884.72,-86.65,,04-23,-0.12,-0.66,37.599000000000004,-38.8472,-0.0038,5838.5034,0.5838,0.9588,93.8673,2.6915,33.4386,0.3308,272.0677,-31.9841,,-9.7074,-3.8013,-87.0,-9.5959,0.6285,0.5714,12.9618,208.2595,44.0127,55.9873,0.0479,0.0031,2.7411,0.0056,1.0046,2016-04-27
2419,002700,新疆浩源,0.06,-50.0,,3.01,,2539.17,-11.02,,04-23,2.93,25.62,40.548,25.3917,0.0601,99.0893,0.2345,2.4178,37.2239,2.2567,39.8812,0.1942,463.4398,0.7413,-7.4902,10.9761,6.8042,-50.0,11.4317,3.3353,3.1785,278.9155,-1491.4687,85.26,14.74,0.1971,0.019,0.7759,0.1287,12.9701,2016-04-27
2420,000656,金科股份,0.06,-33.33,,2.15,,29039.49,144.29,,04-23,2.21,4.32,21.8539,290.3949,0.0671,6720.4773,1.5531,9.8462,9.1406,0.0736,1222.8261,0.0765,1176.4706,345.2671,332.9584,6.4966,8.6977,-33.3333,8.9004,1.6395,0.33,19.9361,682.8115,16.2598,83.7402,0.0082,0.0006,0.1341,0.0007,0.1023,2016-04-27
2421,600699,均胜电子,0.18,20.0,,3.15,,12074.76,30.73,,04-23,3.12,5.6,21.6275,120.7476,0.1751,2156.0239,3.1275,1.537,58.5556,1.4099,63.8343,0.29,310.3448,16.2894,28.316,60.1264,73.9145,20.0,61.845,1.2362,1.0435,49.1909,388.2984,32.3269,67.6731,0.0459,0.0079,0.7983,0.0117,1.5527,2016-04-27
2422,002443,金洲管道,0.02,0.0,,0.63,,1240.27,2.31,,04-23,0.62,2.77,13.4544,12.4027,0.0238,447.3959,0.8594,1.3288,67.7303,0.7921,113.62200000000001,0.2904,309.9174,-20.4011,-13.3939,1.7729,11.5537,0.0,2.2415,2.2711,1.5609,28.976,378.7285,75.0267,24.9733,-0.0217,-0.0035,-1.0239,-0.0138,-1.3998,2016-04-27
2423,002443,金洲管道,0.02,0.0,,0.63,,1240.27,2.31,,04-23,0.62,2.77,13.4544,12.4027,0.0238,447.3959,0.8594,1.3288,67.7303,0.7921,113.62200000000001,0.2904,309.9174,-20.4011,-13.3939,1.7729,11.5537,0.0,2.2415,2.2711,1.5609,28.976,378.7285,75.0267,24.9733,-0.0217,-0.0035,-1.0239,-0.0138,-1.3998,2016-04-27
2424,300232,洲明科技,0.09,129.58,,1.94,,2016.45,159.94,,04-23,1.91,7.5,30.9051,20.1645,0.0876,268.6058,1.1677,0.8602,104.6268,0.5087,176.9216,0.243,370.3704,26.3322,44.7678,54.5829,20.6697,129.5812,60.3578,1.8791,1.2247,60.6128,1893.3326,60.7717,39.2283,-0.0064,-0.001,-0.0855,-0.0025,-0.2895,2016-04-27
2425,300248,新开普,0.02,-302.25,,0.66,,538.87,-313.29,,04-23,0.66,5.14,51.9297,5.3887,0.0178,104.6572,0.3464,0.5224,172.2818,0.2922,308.0082,0.1853,485.6989,29.4218,,55.3382,97.2697,-302.2472,56.8625,1.751,1.1585,28.9771,431.8347,67.7545,32.2455,-0.4805,-0.0411,-13.3882,-0.1275,-17.5713,2016-04-27
2426,300248,新开普,0.02,-302.25,,0.66,,538.87,-313.29,,04-23,0.66,5.14,51.9297,5.3887,0.0178,104.6572,0.3464,0.5224,172.2818,0.2922,308.0082,0.1853,485.6989,29.4218,,55.3382,97.2697,-302.2472,56.8625,1.751,1.1585,28.9771,431.8347,67.7545,32.2455,-0.4805,-0.0411,-13.3882,-0.1275,-17.5713,2016-04-27
2427,002507,涪陵榨菜,0.15,-25.0,,3.62,,5071.31,24.68,,04-23,3.55,18.47,47.9644,50.7131,0.1541,274.5661,0.8348,36.9166,2.4379,0.723,124.4813,0.3665,245.5662,22.0494,24.6771,20.7937,21.2606,-25.0,20.7937,3.4083,2.459,120.9857,-10513.2157,81.4287,18.5713,0.157,0.0246,0.8498,0.1325,18.601,2016-04-27
2428,300296,利亚德,0.11,0.0,,3.39,,8189.81,140.56,,04-23,3.33,10.14,37.3385,81.8981,0.1083,807.4796,1.0686,0.6822,131.9261,0.4272,210.6742,0.2568,350.4673,256.3625,134.5302,118.8726,178.3995,0.0,116.3885,1.8712,1.1408,24.6219,533.0391,46.6487,53.3513,-0.1408,-0.0213,-1.4111,-0.0399,-6.7486,2016-04-27
2429,002540,亚太科技,0.05,-69.59,,1.76,,4804.23,-23.98,,04-23,1.74,8.34,26.2321,48.0423,0.0461,576.0159,0.5538,1.2367,72.7743,2.1972,40.9612,0.2975,302.52099999999996,-0.6956,-23.9796,8.8932,11.2061,-69.5853,8.8932,5.8316,5.2065,75.1346,2886.9951,87.8666,12.1334,0.0194,0.0036,0.2329,0.0294,3.4059,2016-04-27
2430,002540,亚太科技,0.05,-69.59,,1.76,,4804.23,-23.98,,04-23,1.74,8.34,26.2321,48.0423,0.0461,576.0159,0.5538,1.2367,72.7743,2.1972,40.9612,0.2975,302.52099999999996,-0.6956,-23.9796,8.8932,11.2061,-69.5853,8.8932,5.8316,5.2065,75.1346,2886.9951,87.8666,12.1334,0.0194,0.0036,0.2329,0.0294,3.4059,2016-04-27
2431,002234,民和股份,0.23,-264.29,,7.6,,6924.89,-265.77,,04-23,7.32,23.98,40.3539,69.2489,0.2292,288.7384,0.9559,6.3655,14.1387,0.8557,105.177,0.4823,186.6058,29.1603,,-17.7765,-2.9759,-264.2857,-17.7765,1.2429,0.841,69.2106,701.7769999999999,46.3525,53.6475,0.1902,0.0269,0.7929,0.0502,9.8434,2016-04-27
2432,300006,莱美药业,0.09,200.0,,1.17,,1924.65,239.66,,04-23,1.15,7.79,36.1792,19.2465,0.0853,246.8548,1.0941,0.9655,93.21600000000001,0.4647,193.6733,0.1898,474.1834,4.312,242.048,67.5312,4.7654,200.0,66.3739,1.6689,1.1399,48.23,353.293,65.9248,34.0752,-0.0652,-0.0062,-0.7601,-0.0182,-2.5669,2016-04-27
2433,000911,南宁糖业,-0.36,-614.29,,3.6,,-11429.22,-643.19,,04-23,-7.73,-22.16,7.072,-114.2922,-0.3526,515.5937,1.5909,1.1425,78.7746,0.5826,154.4799,0.1494,602.4096,-41.4527,-621.6827,26.3109,23.0182,-614.2857,35.9193,0.9843,0.6438,26.7812,-191.8505,23.305,76.695,-1.9812,-0.1556,,-0.2029,-25.9931,2016-04-27
2434,600160,巨化股份,-0.02,-2211.11,,-0.48,,-3441.19,-2105.84,,04-23,-0.47,-1.44,7.8944,-34.4119,-0.019,2382.9485,1.3158,5.6631,15.8924,3.1813,28.2903,0.7836,114.8545,13.4102,-1692.4998,-0.4922,2.11,-2211.1111,-0.5397,1.6968,1.3693,42.9038,-477.7913,78.4091,21.5909,0.0167,0.0043,,0.0199,2.1816,2016-04-27
2435,300344,太空智造,-0.04,-29.85,,-1.66,,-1037.61,-29.89,,04-23,-1.67,-199.89,47.4019,-10.3761,-0.043,5.1907,0.0215,0.0441,2040.8163,0.017,5294.1176,0.0159,5660.3774,204.8291,,-8.9325,-3.5028,-29.8532,-8.9445,1.4151,0.6951,1.1868,-913.6322,73.1293,26.8707,-6.2139,-0.0371,,-0.138,-13.952,2016-04-27
2436,300344,太空智造,-0.04,-29.85,,-1.66,,-1037.61,-29.89,,04-23,-1.67,-199.89,47.4019,-10.3761,-0.043,5.1907,0.0215,0.0441,2040.8163,0.017,5294.1176,0.0159,5660.3774,204.8291,,-8.9325,-3.5028,-29.8532,-8.9445,1.4151,0.6951,1.1868,-913.6322,73.1293,26.8707,-6.2139,-0.0371,,-0.138,-13.952,2016-04-27
2437,300043,星辉娱乐,0.18,12.5,,10.02,,22096.71,141.5,,04-23,9.62,74.08,44.5903,220.9671,0.1775,298.2525,0.2397,1.2686,70.9443,0.9118,98.7059,0.2451,367.1971,8.8825,133.8373,-1.5490000000000002,29.6206,12.5,15.0643,0.9297,0.774,28.6248,-9234.5111,46.1272,53.8728,-0.3702,-0.0235,-0.5072,-0.0437,-8.8217,2016-04-27
2438,300366,创意信息,-0.07,211.79,,-0.74,,-977.79,708.94,,04-23,-0.74,-9.08,17.273,-9.7779,-0.066,107.6562,0.7273,0.2259,398.4064,1.0612,84.8096,0.1126,799.2895,222.1524,,285.0094,297.6098,211.7925,282.8071,2.3797,2.1128,24.5293,-1795.918,74.988,25.011999999999997,-0.6904,-0.0422,,-0.1686,-17.9322,2016-04-27
2439,300124,汇川技术,0.18,12.5,,3.38,,13958.71,10.47,,04-23,3.31,24.58,48.533,139.5871,0.1755,567.6987,0.7137,0.7531,119.506,0.4515,199.3355,0.1215,740.7407,24.8113,8.5201,17.3713,27.6925,12.5,16.8669,3.1884,2.6986,97.62200000000001,-3398.4938,74.1524,25.8476,0.0176,0.0017,0.0702,0.0065,0.6822,2016-04-27
2440,000751,锌业股份,0.01,-1.0,,0.68,,1389.13,1.6,,04-23,0.68,1.58,13.9563,13.8913,0.0098,876.3785,0.6216,10.0174,8.9844,0.7841,114.7813,0.4727,190.3956,-12.6841,1.5978,4.7144,15.2015,-1.0,4.6704,1.4051,0.7022,42.0214,209.8287,55.1878,44.8122,0.2028,0.0485,12.7912,0.1083,13.4083,2016-04-27
2441,600791,京能置业,0.0,-107.25,,0.09,,129.98,-108.03,,04-23,0.08,2.09,55.6308,1.2998,0.0028,62.1471,0.1372,306.7893,0.2934,0.0097,9278.3505,0.0128,7031.25,-17.9192,,3.2202,-10.8986,-107.25,6.0322,2.9096,1.1508,82.8757,-229.2922,39.6861,60.3139,-3.7448,-0.0445,-84.0549,-0.0738,-14.0926,2016-04-27
2442,002561,徐家汇,0.16,-11.11,,3.37,,6740.61,-9.56,,04-23,3.31,11.92,29.8743,67.4061,0.1621,565.4308,1.3599,39.5242,2.2771,13.0811,6.8802,0.4004,224.7752,-2.8146,-9.3082,4.9343,4.4308,-11.1111,4.9718,3.7903,3.7012,207.4869,251695.21300000002,82.204,17.796,0.1778,0.0401,1.4304,0.2252,26.0362,2016-04-27
2443,600543,莫高股份,,,,,,1623.89,8.54,,04-23,1.47,22.57,60.1747,16.2389,0.0505,71.933,0.22399999999999998,2.9343,30.6717,0.276,326.087,0.1104,815.2174,5.1492,8.1288,1.7836,2.4569,-100.0,1.8954,5.9272,5.0507,60.787,20106.9045,86.9449,13.0551,0.1594,0.009000000000000001,0.7118,0.0687,10.4443,2016-04-27
2444,600208,新湖中宝,0.01,-36.84,,0.48,,11297.54,-25.38,,04-23,0.48,5.83,23.3932,112.9754,0.0124,1936.4382,0.2128,17.4697,5.1518,0.0297,3030.303,0.0264,3409.0909,43.0387,-26.3062,15.0089,26.3373,-36.8421,15.8205,1.8419,0.6041,46.0026,100.6789,25.69,74.31,0.4736,0.0097,8.1344,0.013000000000000001,2.2344,2016-04-27
2445,300065,海兰信,0.05,375.0,,0.97,,1147.19,304.43,,04-23,0.96,9.5,42.7486,11.4719,0.0474,120.7115,0.4997,0.3465,259.7403,0.4872,184.7291,0.1162,774.5267,170.8036,717.5087,101.3412,101.9304,375.0,97.4688,5.2777,4.4965,186.0986,8807.7633,84.4515,15.5485,-0.3163,-0.0237,-1.9783,-0.1527,-19.8205,2016-04-27
2446,002646,青青稞酒,0.32,-9.55,,6.0,,14497.18,-9.56,,04-23,5.82,28.28,67.2287,144.9718,0.3221,512.5658,1.139,23.5155,3.8273,0.2734,329.18800000000005,0.3531,254.8853,-5.5491,-10.1402,4.0365,3.1102,-9.5452,4.395,3.947,2.4702,105.488,-53280.5423,85.9385,14.0615,0.365,0.0648,1.2990000000000002,0.4609,48.6948,2016-04-27
2447,002421,达实智能,0.05,-23.36,,1.28,,3280.26,88.0,,04-23,1.27,7.17,29.6402,32.8026,0.0509,457.1412,0.7106,0.3605,249.6533,1.0945,82.2293,0.1632,551.4706,66.3182,77.8058,45.5128,71.3546,-23.3631,50.7451,1.6653,1.4849,51.1406,17184.0056,58.4985,41.5015,-0.387,-0.0382,-4.6537,-0.092,-10.8787,2016-04-27
2448,600395,盘江股份,-0.06,-740.0,,-1.9,,-10642.51,-735.15,,04-23,-1.9,-14.29,9.6135,-106.4251,-0.0643,744.7073,0.4499,0.6668,134.97299999999998,5.0577,17.7946,0.2177,413.413,-29.0287,-735.1954,-7.8736,-5.6221,-740.0,-8.2793,1.1903,1.1443,26.9397,-533.7418,57.832,42.168,-0.0859,-0.0063,,-0.0149,-2.2858,2016-04-27
2449,002485,希努尔,0.02,100.0,,0.26,,520.88,9.78,,04-23,0.26,2.46,28.0935,5.2088,0.0162,211.2411,0.6601,0.4741,189.8334,0.5155,174.5878,0.1862,483.3512,-28.6408,9.7754,1.1816,0.092,100.0,1.1816,1.7292,1.2763,47.1159,326.8238,74.9518,25.0482,0.4456,0.0357,18.0703,0.1427,15.3427,2016-04-27
2450,002228,合兴包装,0.06,0.0,,1.42,,2246.22,12.72,,04-23,1.41,2.93,17.6013,22.4622,0.0603,766.1899,2.0569,1.0149,88.6787,1.3328,67.527,0.469,191.8977,29.8541,27.4685,47.6397,18.1238,0.0,47.2303,1.5347,1.0822,21.9473,382.7265,54.6688,45.3312,0.0575,0.0147,1.5835,0.0324,4.1545,2016-04-27
2451,600171,上海贝岭,0.02,700.0,,0.58,,1068.14,664.04,,04-23,0.58,9.35,24.4334,10.6814,0.0158,114.2076,0.1694,1.0849,82.95700000000001,1.2129,74.2023,0.0733,1227.8308,1.8991,456.4116,14.5495,13.3393,700.0,14.6059,10.5356,10.014,785.557,-46.3071,89.9117,10.0883,0.1249,0.0069,1.2930000000000001,0.0682,9.6203,2016-04-27
2452,600568,中珠医疗,0.05,74.12,,1.16,,3050.6,92.36,,04-23,0.69,20.87,46.8765,30.506,0.0478,146.1279,0.2292,1.19,75.6303,0.0289,3114.1869,0.0419,2147.9714,-29.8735,89.7439,76.3928,46.2867,74.1214,82.7289,2.5766,0.5905,25.4336,918.8936,69.2791,30.7209,0.6176,0.0137,3.0961,0.0445,6.308,2016-04-27
2453,000973,佛塑科技,0.02,112.5,,0.79,,1637.87,104.01,,04-23,0.78,2.88,23.1632,16.3787,0.0169,567.0768,0.5861,2.4709,36.424,0.5202,173.0104,0.3032,296.8338,1.5412,40.8183,5.112,-9.9468,112.5,4.3895,1.5076,0.8114,26.1747,243.0437,49.5424,50.4576,0.0248,0.0029,0.5818,0.0058,1.1592,2016-04-27
